Tern,Thrush,Tick,Tiger,Tiglon,Toad,Tortoise,Trout,Tuna,Turkey,Turtle,Tyrannosaurus,Urial,Vicuna,Viper,Vole,Vulture,Wallaby,Walrus,Wasp,Warbler,Weasel,Whale,Whippet,Whitefish,Wildcat,Wildebeest,Wildfowl,Wolf,Wolverine,target
-193462.37175047697,-49.659245831056936,-0.9296657368977893,s,False,l,-17.006035552153698,-448.6698874870265,-95208.53031686356,224256.50586034305,-61480622080.0,60.935166604652885,b,,4576.6633849049595,-121911.14023779333,p1,,37995.29854606317,-0.4447791893498396,f4,b,5499694.545155922,-1.3420721541097962,-35365576.51037415,3250.825643499487,-0.4053584079000683,b,m1,s,0
-87059.67450286943,-49.659245831056936,-0.8428635229578219,s,,u,-16.853812650243157,-492.3894410784518,-75882.38458195807,733971.6349432692,-67421482202112.0,51.86513725341532,b,,14979.01295802597,47851233.64008242,a2,,145416.05160421794,-0.4799616149638335,g3,a,-5104619.647003167,-1.342060725647381,-35363671.78184198,-135.03504324095826,-0.21824698533726083,b,s1,y,0
-187422.72176228825,-49.659245831056936,-0.9332059575322194,s,,s,-16.853812650243157,-430.4879926853402,-4690.402364798312,105381.68753895051,-5.327236817704489e+17,65.5443676831853,e,,2150.646684468375,9333833.261799246,p1,,35485.489692233845,1.8879769482784037,u4,b,5134017.156165756,-1.342070308814245,-35365143.989887096,1732.098681522255,0.10600744219423375,b,k1,r,1
22539.299315365904,-49.659245831056936,-0.9901118823429838,s,,l,-21.27422284203748,-442.12009977422065,-59601.110502646734,69949.91850936186,-1.9914067354637926e+17,62.91836632458495,a,,1427.5493573339174,-8041902.076391965,b2,-5983547.373805866,10109.54635084727,1.2101322856567494,h1,b,-2016925.8719298765,-1.338596537034478,-35364296.80700583,6553.5611540059135,-0.3154809469887725,b,k1,m,0
-193104.34736081216,-49.659245831056936,-0.7062384790804805,s,,z,-15.428068002413635,-437.4464399890231,-69018.99979138706,3136682.6037465725,-167121657856.0,56.619640521964214,d,,64013.93068870564,74462415.79317845,x2,,77883.54214695202,0.9860782934877952,i2,b,-8791662.923557822,-1.3420721124590624,-35364900.99749517,-54.724243149867846,0.117863003589053,b,k1,n,0
-78910.9899332737,-49.659245831056936,-0.5506266866509792,s,,l,-9.970575882053787,-517.7281524090528,-8943.584374555852,778236.9165882563,-67421482202112.0,63.66372653356222,d,,15882.386052821628,-3064097.860732898,d1,,169104.2902886789,1.9290486459004692,p1,a,-3385675.701777934,-1.0661914903409264,-35360238.84700232,-377.61660759148566,0.5769371046778233,b,z2,r,1
-270095.8584554818,-49.659245831056936,-1.2509629422186208,s,False,l,-23.497727502065757,-373.27285747112774,-31473.24567967234,40100.34660521915,-2.716613993602867e+16,65.89598423841522,e,,818.3744205146756,-8254239.821741775,c1,,23250.116952784705,0.4230944562194019,r3,b,-2305772.2710277373,-1.3420719658462752,-35365344.147651546,-178.96316687710498,0.8536307081033534,b,r2,x,0
-156314.1350244924,-49.659245831056936,-0.4481632109520377,s,False,u,-9.962232388809287,-495.5943904023611,-84946.87798681637,194568.84712956208,-24803025359872.0,63.38612808503902,c,,3970.7927985624938,26544482.290257543,n2,-2581189.8782464303,23059.238804502875,0.2733877278129351,n2,a,-3584752.2153495606,-1.251695151854855,-35363163.120810576,-48.27211558832943,0.895610637256087,b,s1,h,0
-68068.8626170968,-49.659245831056936,-0.8570943357796755,s,False,s,-15.471540638059597,-464.4625210060867,-48969.03422129662,1028986.5554100702,-1234871245824.0,63.791974763717604,e,,20999.725620613804,18163561.046165496,a2,-20317939.88977987,161598.72917389416,0.35218112570277627,n2,a,8840951.753634064,-0.8762506890293734,-35363919.38782691,191.45213209747806,-0.41861952932517843,b,k1,h,0
-170771.6969108675,0.0,-1.0637349953906057,s,False,s,-24.581624614361328,-433.9992145238598,-2372.9419392639975,213832.13292472373,-2.716613993602867e+16,54.88218702875039,e,,4363.921080096412,23344749.11303863,w1,,113583.36693289201,2.701786706439826,t4,b,5360766.519995581,-0.439706594051669,-35365450.51874644,93.18027531242353,0.06062047701773432,b,k1,r,0
-51261.38590012526,-49.659245831056936,-0.779342838457831,s,False,l,-14.784013694217371,-441.7118546317839,-96303.49933125386,96968.21245444585,-1354117269583872.0,63.31566770637155,b,,1978.9431113152245,13366938.530623823,n2,,21806.179106199997,0.20248012216937838,k3,b,3282670.6209584177,-1.341113709699243,-35363787.4312927,-58.871196152625544,0.24581691113739412,b,m1,s,0
-124692.57818199729,-49.659245831056936,-0.7628592714827104,s,,l,-15.158745097616823,-435.9956157144876,-94542.7367650555,323352.45316574565,-22617457664.0,64.88806630211002,b,,6599.029656443793,-5646741.508147389,v1,,9585.045612130149,-0.7598149071710179,k3,b,-1727126.1310812999,-1.3419249137408245,-35363406.18838487,-345.4079149217648,0.3882971144005247,b,v1,m,0
-100168.81302193459,-49.659245831056936,-1.070545150561252,s,,l,-19.205111437928977,-447.2786656592287,-65904.18978413178,113062.3351808845,-1234871245824.0,57.72193287305314,e,,2307.3945955282543,-2225670.409440279,x2,-13484461.206440471,43143.293909445056,-0.7908864671190918,y2,b,-1224506.056507118,-1.3420721541028144,-35365064.107106894,91.88834382077744,-0.02596027578658755,b,r1,m,0
-110290.71721319278,-49.659245831056936,-0.3268006597134132,s,False,z,-6.1215970345272765,-536.4265685851207,-9222.002586918185,8027988.01618522,-167121657856.0,61.294177236233374,e,,163836.4901262291,22589565.43447891,e2,,98565.67206834178,-0.20453354759879772,z4,a,19941591.593581997,-1.341965935731033,-35365210.47982801,-209.71461961541954,0.35358457584378966,y,w1,z,0
1823.0659562711953,-49.659245831056936,-1.210111931860049,s,,l,-24.848649956337802,-402.3400446349271,-59304.69371429723,54826.19960038012,-7.368776879158989e+16,59.352534500339864,d,,1118.902032660813,-7158898.409469381,w1,-4120200.84755693,28668.540550417674,6.318107515165162,h1,b,-1880404.1319085648,-1.3420552960370262,-35364125.926233865,-294.7107452588098,-0.28470977587944135,b,m1,m,1
-27013.012507148494,0.0,-0.8570943357796755,s,False,l,-15.874575611704962,-444.23507289362095,-53636.23830208341,244041.30906751505,-1.9914067354637926e+17,62.24604702537609,e,,4980.434878928872,-8165589.672706515,p1,,51758.56533967185,0.11388627173972887,w2,b,-2049264.9617382344,-1.3417449537309145,-35363739.73425431,-160.06039548335116,0.042845942585270635,b,k1,m,0
-24046.66011125385,-49.659245831056936,-0.6949235093561196,s,,s,-10.63299820605802,-469.5888520801962,-9304.607413760692,200085.44846739326,-5.327236817704489e+17,62.39553344573203,e,,4083.376499334555,18009903.52410376,l1,,1541.8155523512658,1.241403075607417,y3,a,-2733370.0814662697,-1.3171781520633596,-35364985.90368729,237.11068779956736,0.3093186261567712,b,w1,r,0
239252.93569644372,-49.659245831056936,-0.9615414068820035,s,,l,-17.451371747792443,-440.6096567761314,-53411.86490225464,64611.83902567225,-5.327236817704489e+17,65.88678030835972,e,,1318.6089597076013,1029168.8299542367,b2,,28387.496253308047,0.28449897201835417,h3,b,-716500.4728355613,-0.44403105999040393,-35365469.8884093,247.2524036963689,0.5562230631446803,b,m1,m,0
-126624.0293117174,-49.659245831056936,-0.9629083774362028,s,False,l,-18.276038374582,-435.86724046258485,-52814.06312123392,167769.25631327825,-24803025359872.0,65.94162478521714,a,,3423.862373740369,6609099.775315344,p1,,71953.88706387061,-0.8206796310006785,f1,b,2033112.9943771902,-1.3297520728571819,-35363739.226358995,-414.10552884547974,-0.14172966187201186,b,m1,m,0
-188839.37582040206,-49.659245831056936,-0.8846142613471201,s,,l,-23.218241939984303,-437.095093307178,-82092.19650131787,143183.65925356327,-1.9914067354637926e+17,61.345337194538715,c,,2922.1154949706743,4743161.570419118,p1,-12416574.948465185,33331.16792814138,1.6689291202593914,r3,b,2491828.020827092,-1.3420721525017256,-35365129.617401555,656.8226284796541,-0.5161175469095489,b,r2,m,0
-16598.576967406843,-49.659245831056936,-0.44969064653322843,s,False,s,-7.9843554561491885,-532.7216094964328,-4673.7027001776005,826817.9648728688,-3356727743488.0,65.25026199179078,e,,16873.836017813614,-2585712.7750344574,g2,,185919.59502124507,3.6410112488162953,e3,a,-4756182.47355214,-1.3220380722784593,-35363501.240936436,-95.04783788694397,-0.0684191054490505,b,z2,h,1
129704.57750394335,-49.659245831056936,-1.3709016351719034,s,False,s,-32.02608636589323,-388.89696978417476,-95819.11246906855,18316.957410479325,-1.3845709221528417e+18,63.79835716912365,b,,373.8154573567214,-3747216.631150335,d1,,77136.43873042184,-0.7876587345946229,h3,b,-1107825.4206349421,-0.978470689281708,-35364470.42233057,465.80872992704667,0.0778653657915358,b,k1,m,0
-103978.22990796308,-49.659245831056936,-1.0840893041868607,s,False,l,-19.767231565481744,-447.67838866745524,-80610.49375697642,48135.3825814831,-24803025359872.0,60.91086518813001,d,,982.3547465608821,-11096328.397119626,z2,,57845.38059961952,-1.163037169320438,h3,b,-1682167.2191103678,-1.342052953054911,-35364250.17931977,832.7468863606422,0.40774047954994597,b,r2,m,0
152095.93939445523,-49.659245831056936,-1.1167051043658305,s,False,l,-21.156753699472546,-398.4486799846145,-48072.074696413016,83932.50966475136,-9124529627136.0,61.25915067892834,a,,1712.9083605051367,-8635322.305983037,n2,-13131891.121530414,23099.063552240892,3.2558846085203417,t4,b,-1412229.1876507755,-1.2742202039682908,-35363507.18293951,1972.400727552948,0.32347547606524785,b,k1,m,0
-98011.14252491173,-49.659245831056936,-1.1094515197372152,s,,l,-24.70358508642043,-427.9475397163278,-76441.06184889379,40490.38812841454,-1.9914067354637926e+17,63.81999638271283,d,,826.3344516002918,-6092134.435809091,x2,-13147689.638634313,41431.14666350642,0.11081798048009595,w2,b,-3005699.428547226,-1.3420307973599879,-35362280.427215666,-189.01502306945616,-0.1729883278014272,b,z2,m,0
-41139.67622974765,-49.659245831056936,-0.7717467827502072,s,,s,-14.240569068801008,-505.78778825470397,-2984.8856071975315,687719.494164591,-67421482202112.0,60.71071985037017,c,,14035.091717644815,-6514327.256681591,f1,-9222597.203416947,204874.4771406525,3.700839825345553,e3,a,2616881.601467695,-1.3402904166358933,-35365425.52262619,-69.05847416738783,0.40526374821047084,b,s1,r,1
66529.37949438888,-49.659245831056936,-1.063883822714063,s,,l,-20.2680776280641,-452.5574163020667,-339.97993480067817,151332.76287083715,-61480622080.0,59.134119703165354,a,,3088.4237320579105,-381291.2253895253,f1,-11945985.64487899,44715.444512347014,3.372671704338506,u4,a,517740.46952738427,-1.3420693883818804,-35364745.95694845,-61.523155142847315,0.18037105584808333,b,s1,x,1
-101435.83515766507,-49.659245831056936,-1.2521092993764364,s,False,u,-30.643694168698037,-460.7939656279304,-64169.171017545974,955564.6903180667,-3356727743488.0,59.022463670113964,d,,19501.320210572718,20550412.563160956,g2,,107018.50706029682,2.307452390910635,n2,a,17530265.551120706,-1.3420721465921268,-35362534.57601168,2730.3253535797894,0.923600827368505,w,j1,n,0
-83946.77352311532,-49.659245831056936,-0.3518259715511307,s,,l,-5.886181131039393,-535.8069980749648,-95283.21616990046,4205164.33447329,-2.716613993602867e+16,64.02311275351866,b,,85819.68029537282,2870628.4107063115,c1,-14552654.754748976,103612.6912510546,0.739195845087625,t2,a,-7846348.293353455,-1.3420721541097418,-35363393.606077574,-102.95399244510457,-0.2735515158158204,b,z2,l,0
-125998.61115570628,-49.659245831056936,-0.7688602160216682,s,False,s,-13.802861499714101,-456.11778049464795,-96198.72145598927,78245.77782356265,-5.327236817704489e+17,65.7070622452724,b,,1596.8526086441275,4928677.681790903,n2,,22759.86050864888,0.3176641092734933,s2,a,-1235239.3941793907,-1.3420721538858893,-35364472.99558713,701.9149452032312,0.1380582583209251,b,z2,r,0
-193160.10523473527,-49.659245831056936,-0.3518259715511307,s,,u,-8.210194018967677,-490.8931051972411,-95048.37834641463,392877.24770333094,-1234871245824.0,65.19557404774666,b,,8017.903014353681,5811893.998836353,v1,-15903474.002836663,8777.592515156646,4.502398640360184,j3,a,3574254.8710962106,-1.2355631757829186,-35364551.78810664,-194.90019993965103,0.13412835100621912,b,s1,h,0
-272297.4580163882,-49.659245831056936,-0.7300777857867858,s,False,l,-13.84838508477981,-440.3149796621474,-39525.50310866514,275581.4692373428,-1.9914067354637926e+17,64.76478728716603,e,,5624.111617088636,-16228828.163466714,o1,-18711336.23008877,95211.82401326492,-0.7545386422305427,f1,b,2984895.6058740616,-1.339179383201394,-35364264.147290654,-86.34091428767096,-0.26647463687691547,b,k1,s,0
101207.5900813166,-49.659245831056936,-1.1380116409373744,s,,s,-22.320073593921222,-410.3778220878128,-17045.181623257013,176361.15171680908,-24803025359872.0,65.0337953629531,b,,3599.207177894058,-3730741.185955569,x2,,45596.675595779605,5.597386442360587,g1,b,-1407678.2144661713,-1.122003919601165,-35365255.72550651,-38.371537423484824,-0.14986612493039964,b,k1,x,1
-248059.39721586843,-49.659245831056936,-0.7060217680437018,s,,s,-14.157959042572479,-449.7591615503622,-80889.5144471685,554744.6050020282,-67421482202112.0,56.42512961628606,c,,11321.318469429056,-13040454.517510347,j2,,109349.9916552149,0.4433965655565866,b3,a,-4094156.59280126,-1.3131441152551155,-35363379.47143076,747.2946017640842,-0.4192259367813054,b,w1,r,0
-65116.609676521795,0.0,-1.2705682407840386,v,False,w,-27.271071736572868,-469.52353016359405,-55814.174900660204,228968.93488985463,-3356727743488.0,62.78558171764974,a,,4672.835405915386,37641014.08861615,t1,,160647.70149283425,0.0517151678314578,w2,a,19296186.391922146,-1.3415405724993672,-35363543.740420364,-371.57662391630004,0.5481260840190978,v,z2,d,0
-167079.43610292173,-49.659245831056936,-0.7532806956885701,v,False,s,-13.36758494563571,-471.9271616371478,-4391.666330864449,1858345.0353575896,-167121657856.0,50.497952397273764,e,,37925.40888484888,-84118.53403024375,b2,-18010062.825304523,204156.98230046104,-0.9912763152189844,l4,a,10491015.964381387,-0.7081545331545804,-35364839.76695522,13.895312135924826,-0.3006090377401321,y,j1,r,0
-34552.7183775311,-49.659245831056936,-0.8748974206161888,s,,l,-18.030451229165802,-461.08497069210597,-96054.49572274795,5398475.997337727,-167121657856.0,59.256493415763885,d,,110172.97953750461,-20169195.354094565,v1,-4934787.390659422,30284.96166003547,-0.43144405488818416,e2,a,-7751059.2046107035,-0.23995884029040537,-35363532.95447326,4133.5615310791145,-0.2225272276548531,b,s2,h,0
173100.77340765594,-49.659245831056936,-0.8982803593744557,s,,s,-16.63104895070998,-460.823082614624,-9643.770670686208,180407.07793951395,-67421482202112.0,65.8881934607844,e,,3681.7771008064155,-7447359.380060524,b2,-16866772.497254577,61155.736765354995,1.7128574950626796,o3,a,-2423616.4714810904,-1.3420479333800652,-35365948.721315235,276.43332444925056,-0.3235831200557116,b,k1,m,1
-145144.83865114907,-49.659245831056936,-1.0083869965974197,s,False,l,-18.858023367633354,-446.4773628649309,-91149.01953641717,106836.96340807939,-24803025359872.0,63.54509492147352,c,,2180.3461920016143,-8078564.098618232,e2,-13495131.330246517,37359.806772622855,3.1789073081038444,g3,b,1519398.028363105,-1.342047149681932,-35364825.625240825,2658.7981466252286,-0.5905421117395052,b,k1,m,0
-170261.89460129882,-49.659245831056936,-0.6475966806541097,s,False,s,-10.993072500990099,-428.90277623021143,-50175.093033927194,140744.54633853215,-167121657856.0,49.5755631974,a,,2872.337680378209,1397164.996963799,y1,,78849.73346120813,1.3020417136391005,z4,b,1879749.7438248899,-1.341745799156134,-35365472.81847668,-153.06960169232877,-0.17513412862836586,b,m1,s,0
-27188.713899201422,-49.659245831056936,-0.553987710932308,s,,u,-8.753042401858611,-485.50046078616,-82673.41196846339,291897.31539541064,-1.3845709221528417e+18,59.32676392647309,e,,5957.0880692940855,-23985754.09537582,w1,,17870.001849857174,-0.6027604963990587,p1,a,4964458.161488192,-1.342021038354991,-35365172.4172839,227.95332062044997,0.5556612474978639,b,s1,h,0
102153.7154905718,-49.659245831056936,-1.2179091585413109,s,False,l,-23.86526185236442,-376.4884884558777,-96284.46060357265,68019.32307773935,-22617457664.0,64.38832736890696,b,,1388.149450566108,-480680.19700317085,e2,-17165927.51851105,36217.367797717576,1.9164796628987768,f4,b,662832.205173213,-1.3420703688157944,-35366206.935542285,4683.964601392532,-0.5141869963240732,b,k1,x,0
34377.11456126714,-49.659245831056936,-1.0235471433515415,s,,l,-18.637151411400602,-434.28988815135966,-90988.32404833655,97167.48696977951,-9124529627136.0,62.90044325478045,e,,1983.009938158768,-7512643.873829097,b2,-18763972.377894387,63897.38950632481,-0.27623621420657263,o4,b,-1473028.4938431531,-1.126566029143042,-35364197.379458144,7.52156838610199,0.4715094267209847,z,w1,x,0
30536.02495370712,-49.659245831056936,-1.215761299814249,s,,l,-27.115876206679097,-404.1570995192536,-42962.99582224479,88283.1002428399,-61480622080.0,60.86302535081233,e,,1801.6959233232703,-3712197.71348843,z2,,66807.03307613423,1.3843477894817247,e3,b,-1383072.9585272186,-1.3420721509098381,-35363961.046671934,-164.97376750156195,-0.37394461104562615,b,s1,x,0
-240687.36878432563,-49.659245831056936,-0.21858874815774376,v,False,l,-5.3480543021779425,-537.9379131153864,-96293.68501054995,2052617.8822972903,-24803025359872.0,65.69033870368608,b,,41890.16086320971,63689434.252155975,z2,,94986.08361044257,0.18672077500727569,b4,a,13755998.38510822,-1.3420721483723246,-35365072.9348472,-171.31049484225287,0.4441626506888503,b,k1,y,0
-235445.13443174926,-49.659245831056936,-0.8946055506931752,s,False,s,-17.171235313634917,-463.62043664799415,-78088.85628885412,326426.4395133934,-183269622472704.0,57.25306603668877,d,,6661.764071701902,22605564.35146746,r1,-17041596.96666935,19148.095547218134,-0.061010714753757966,z4,a,-3108648.057239324,-1.3223497671889592,-35362716.54899535,-106.38205450845362,-0.14090598178485836,b,k1,r,0
-144152.03072698973,-49.659190972798726,-1.238023342143152,s,False,l,-28.00049798499944,-428.6834542659964,-14725.614881541478,250505.89116280238,-3356727743488.0,57.701843900338616,a,,5112.36512577148,10705493.419920892,a1,,125193.22408258988,1.4549763751726432,h4,b,2955796.6447312143,-1.3420720421997587,-35362581.949255325,1159.8901910559653,-0.6033988769871783,b,z2,m,0
-157426.67317869933,-49.659245831056936,-0.8747096390719548,s,,s,-19.898063876583308,-483.07415713141194,-61519.79557426252,630191.4842258795,-7.368776879158989e+16,62.36569827582325,d,,12861.0506984874,8658111.505124554,a1,-20588124.119197845,133979.39696009722,-0.17281417170991942,c4,a,-1831663.7929202504,-1.3420256244129727,-35364001.08768712,-246.13634132674474,0.45609531101556655,b,k1,s,0
-130158.10621678465,-49.659245831056936,-0.1761427306934269,s,False,l,-2.9501978700728344,-559.3873255271508,-93991.69448833594,7137319.262670158,-498171335998464.0,64.71633453742744,a,,145659.57678918692,1601262.9458353221,z2,-15306509.79245821,142153.29119585067,0.6079914647813742,s2,a,11241966.741755096,-1.342065784202725,-35364383.62058995,-139.18425526909164,-0.5845401217042441,b,b1,y,0
50239.34518312517,0.0,-0.7927746561582522,s,,l,-14.097760399329772,-495.0170401231188,-75714.49773719072,4911260.000250066,-167121657856.0,63.8845316440068,a,,100229.79592347072,66941040.72772558,j2,,164139.96709719542,1.2207468295104162,u4,a,-7376982.446376755,-1.34206270830153,-35364350.55560227,109.22430118093246,-0.026364892621522196,b,e2,l,0
-198117.3744109582,-49.659245831056936,-0.8482704936771277,s,False,s,-16.28684454027204,-476.2463599682016,-48347.33248048153,1270674.1933681727,-1.3845709221528417e+18,64.37688477733661,a,,25932.126395268922,18324936.4394117,z1,,225050.91859821734,1.2709847362995197,e3,a,10596430.093901286,-1.3029623285328882,-35365918.718556315,382.65881972042325,0.13735633447040085,y,z2,h,0
808191.3531819014,-49.659245831056936,-0.43897237360833385,s,False,s,-7.344630149639109,-515.3873620618035,-854.1492754686769,480277.3799975948,-5.327236817704489e+17,65.66320992311115,e,,9801.579183624373,-8812854.943819523,o1,-15179643.25086214,93313.86590902538,5.567280904966479,h4,a,-3139154.2006108807,-1.3135159366095897,-35364034.792151935,23.74859653846562,-0.5451591763059187,b,k1,s,1
-97699.41942409397,-49.659245831056936,-1.2261532314131731,s,,l,-26.169798525026607,-419.8787506553065,-16070.471173226295,77537.15475479326,-61480622080.0,57.83029139344856,e,,1582.3909133631246,-9664803.521740943,z2,-17803886.36380549,64970.25790454122,1.0996782056182843,f4,b,-2632177.9252720233,-1.3420713090119547,-35366015.04700155,1548.3262219788562,0.06060186230535469,b,s1,x,0
-33758.76117114036,-49.659245831056936,-0.843250637030723,s,,l,-16.23029202933111,-475.6491464793779,-4684.140168909624,327875.93161997234,-1234871245824.0,60.733709091478964,e,,6691.345543264735,-9006579.10081102,o1,-19561381.45380802,94936.39738069054,-0.7443481290434752,g1,a,-2548437.731184094,-1.3411324462965748,-35365692.49819643,597.9397954048021,-0.15087281890979676,b,z2,m,0
-192926.31648527956,0.0,-1.3000503941680484,s,False,s,-29.286733588223292,-405.82320605560517,-60554.308957892004,53033.71266965297,-67421482202112.0,59.77975299774293,e,,1082.3206667276115,-4632359.265918896,d1,,79097.7234241266,-0.9040903334116491,y2,b,-1210815.054534303,-1.3362616990227012,-35364362.14901177,24.76779520469978,-0.341333835477509,b,z2,x,0
-61803.43466594,-49.659245831056936,-0.2451531679678296,v,False,s,-7.520724604384991,-486.55621600123254,-95519.495602136,454033.5434148691,-7.368776879158989e+16,63.68480892645067,b,,9265.990681936095,38558113.51684043,k1,,57524.702064501515,-1.6243824490304877,y2,a,-5295934.981627915,-1.3420678695619332,-35364106.43837777,-361.5712737310443,-0.24650332684773707,b,r2,h,0
-64727.01550323336,-49.659245831056936,-0.30558035661724814,v,,u,-4.683996213339718,-497.47466362821604,-13428.158779116886,624829.2466690579,-454283759616.0,57.32313334681842,a,,12751.61727896043,-18692464.499077402,j2,-16501301.384628844,109486.93807186323,-0.8519360345863229,t4,a,-7656986.2546479935,-1.3420346496396118,-35363603.01964956,-48.432134781511536,-0.30945559879629164,b,s1,h,0
-167369.36564287663,-49.659245831056936,-1.0508060791085465,s,False,l,-23.250101893984272,-420.5104669259505,-92368.53199959347,99240.16091475108,-24803025359872.0,60.97919818386751,c,,2025.3094064234951,-4197906.033930972,d1,,74832.73262502512,-0.8382857103422641,o3,b,-917470.194137536,-1.3417855650719959,-35364110.53811526,602.4001874991692,0.05008423286799646,b,q1,m,0
-6094.7524953924585,-49.659245831056936,-1.295901405435106,s,,l,-26.589834214866716,-440.5149739240463,-15888.113200053966,55220.60484433789,-61480622080.0,64.71792279905952,e,,1126.951119272203,-4175456.064581096,o1,-19546576.46921424,82191.69067424821,0.5292576177287429,u4,b,-1607756.6814104486,-1.3420721541097962,-35364091.97183502,-37.107894076809146,0.3955863961177888,b,z2,x,0
-213205.49414935554,-49.659245831056936,-1.3781169940202007,v,False,l,-31.600170195125532,-391.3727425500756,-24631.932028027193,30818.89293276626,-167121657856.0,64.45544481337188,e,,628.9569986278849,-1051819.783481881,w1,-7301939.641483804,8907.123867509357,4.776200714243501,y2,b,-378177.88268541545,-1.0161573310859686,-35366000.739512235,-114.7050654013812,0.34531901074379046,b,s1,x,1
-268715.0581443735,-49.659245831056936,-1.2788899445963267,s,False,l,-24.693864148074724,-405.82320605560517,-65835.61228844522,64039.152986893154,-67421482202112.0,64.4524801509856,d,,1306.9214895284356,1430879.5268247128,n2,,93224.98727884346,1.7091027559895904,w2,b,-1363700.693293769,-1.3229926253931095,-35364783.317824304,999.6279196142171,-0.06064794083243441,b,z2,x,0
-206823.26433710346,-49.659245831056936,-0.1986076263465517,v,,z,-3.5308452195528446,-533.382081001525,-86584.59658266178,2507911.6595095308,-1.3845709221528417e+18,64.90807804479459,c,,51181.87060223486,-24668440.059477203,x2,-7981558.656235995,81725.1265629241,0.7286103790367509,q3,a,-7279343.5481490195,-1.3225564839585233,-35365733.33602683,460.05177409382065,1.067794171255042,b,z2,y,0
94416.31557110563,-49.659245831056936,-0.9698792577911498,s,False,u,-17.376470731597422,-463.88871439326226,-96122.21000083795,653349.1925211035,-22617457664.0,59.38109982929298,e,,13333.65699022667,-14489340.363561727,e2,-16912518.386375573,677.3482487238605,-0.42230237611631694,l2,a,-7791015.007108515,-1.3420721515162375,-35362753.5504228,158.30055819492907,-0.03427255551274022,b,c1,h,0
-34067.57883746381,-49.659245831056936,-0.5424358939956027,s,,s,-9.187953718369087,-446.2303100884063,-42748.39426429336,265191.09660127736,-498171335998464.0,62.051110897917724,a,,5412.063195944422,14658779.313746825,j2,-1088261.1777434647,83067.77800135296,1.9667064698534034,h3,b,-2091977.8631615527,-1.3420718441008315,-35362200.15450844,-350.9127950679727,1.2251695744332214,b,s1,s,0
203763.83766279387,-49.659245831056936,-0.9218284113036015,s,,l,-17.26034313471459,-461.54014230349355,-66168.98834018214,196271.75487187356,-1234871245824.0,63.093645692690195,a,,4005.546017793349,-7330513.086266018,p1,,36097.321688048854,-0.3092404961909079,q4,a,-1477868.791233752,-1.3420705378643012,-35364558.93755169,124.14928307174569,-0.11060758387079528,b,m1,m,0
-177033.33522772757,0.0,-0.5825176018533865,s,,s,-9.912138651611865,-483.63155345782144,-48233.99748904476,1871718.6536799301,-2.716613993602867e+16,62.352609789274595,a,,38198.33987101881,28078270.131413892,b2,-15063951.47266521,83804.68253270551,0.4095359509540535,g3,a,-2600681.4373832103,-1.342072154109766,-35365711.918540224,367.1704471971698,0.029078531326427237,b,e2,h,0
-353761.8246405441,-49.659245831056936,-0.9707253760728012,s,False,l,-17.43096292805275,-459.06958117078517,-10602.58299255847,58932.62930005702,-5.327236817704489e+17,63.11342738048728,b,,1202.7067204093291,-2418505.1888079494,w1,-6003676.852288768,10839.550460254743,-0.998181454077955,r3,a,1900122.1948528718,-1.342072021976148,-35364835.577416144,1459.2795788221529,-0.24798981285857918,b,k1,m,0
158606.1098052124,-49.659245831056936,-1.3021619002474032,s,False,l,-29.047264952491577,-411.3648492589633,-37044.2348316766,80721.0529237326,-167121657856.0,64.905559842623,a,,1647.3684270149454,-4268672.743471965,x2,,47117.25487142084,-0.11507084298226777,b1,b,-1169551.0282425527,-1.3420677277042108,-35364282.02046356,35.03658814612231,0.25739257999703546,b,s1,x,0
-206493.4762846008,-49.659245831056936,-1.158554997376757,s,,s,-24.289930128108466,-391.1517017540345,-35832.55373659957,77605.98219769893,-1.3845709221528417e+18,60.36892998125228,c,,1583.7955550550778,-3961901.616244793,z2,,34386.57750544532,1.0052352218746605,e3,b,-1563081.9556937832,-1.3419927940042744,-35363807.08322487,-141.68657557536528,-0.49322547573948483,b,m1,m,0
230297.9380109674,-49.659245831056936,-0.9896163867359637,s,,z,-20.42667189643688,-445.46708853404164,-24469.36858777002,242523.6689251881,-5.327236817704489e+17,65.86740613916952,e,,4949.462631126288,-29555511.966428578,v1,,7266.460883596645,0.8385947395946165,b1,b,-6541833.55830433,-1.336154861452339,-35364757.55152749,2442.472425788766,-0.10538557457683906,b,r2,n,0
-335313.23165260494,-49.659245831056936,-1.2902120773185421,s,False,l,-25.29408994812296,-405.0561478521264,-49002.18771141945,61475.59100823919,-167121657856.0,57.50896685588495,a,,1254.6038981273255,1330905.9798047692,w1,-7616087.423835231,10389.84241288508,2.075593782223021,b3,b,-1322720.1066219918,-1.3420721541097962,-35363262.60497734,-165.32906115716355,0.1988403686713871,b,b1,x,0
184050.15199831227,-49.659245831056936,-0.6808686322491189,s,,l,-12.84167406474512,-471.122808770894,-90623.20448150381,1210523.177266016,-1.3845709221528417e+18,65.8189865818805,c,,24704.554638081914,66175210.5697339,e2,,58592.30594827037,0.36915046649722094,i2,a,-8166350.898356963,-1.3420721540968457,-35365994.33084272,1028.3014063048158,-0.1988432653685348,b,s2,y,0
